Pourquoi	Rt	POURQUOI
Ils	Pp	ILS
sont	Vuc	ÊTRE
également	Rg	ÉGALEMENT
ardents	Ag	ARDENT
à	S	À
m'	Pp	JE
offenser	Vvn	OFFENSER
,	Fw	,
Ah	Vvc	Ah
perdons	Vvc	PERDRE
-les	Vvn	-les
tous	Di	TOUT
deux	Nc	DEUX
,	Fw	,
mais	Cc	MAIS
par	S	PAR
qui	Pr	QUI
commencer	Vvn	COMMENCER
?	Fs	?
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
prendre	Vvn	PRENDRE
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Avant	Ga	Avant
que	Cs	QUE
de	S	DE
remplir	Vvn	REMPLIR
cette	Dd	CE
funeste	Ag	FUNESTE
envie	Nc	ENVIE
;	Fw	;
Tout	Vvc	Tout
désarmé	Ge	DÉSARMER
sans-doute	Nc	sans-doute
,	Fw	,
et	Cc	ET
tout	Rg	TOUT
seul	Ag	SEUL
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
Mon	Nc	Mon
désespoir	Nc	DÉSESPOIR
pourra	Vvc	POUVOIR
bien	Rg	BIEN
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
venez	Vvc	VENIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
secourir	Vvn	SECOURIR
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
vous	Pp	VOUS
savez	Vvc	SAVOIR
jusqu'	S	JUSQUE
où	Pr	OÙ
va	Vvc	ALLER
ma	Ds	MON
tendresse	Nc	TENDRESSE
,	Fw	,
Retenez	Vvc	RETENIR
...	Fs	...
Perdiccas	Vvc	Perdiccas
,	Fw	,
ton	Ds	TON
coeur	Nc	CUR
va	Vvc	ALLER
te	Pp	TU
trahir	Vvn	TRAHIR
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
sais	Vvc	SAVOIR
plus	Rg	PLUS
aimer	Vvn	AIMER
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
que	Rg	QUE
haïr	Vvn	HAÏR
;	Fw	;
Pour	Nc	POUR
éteindre	Vvn	ÉTEINDRE
une	Dn	UN
ardeur	Nc	ARDEUR
à	S	À
nos	Ds	NOTRE
desseins	Nc	DESSEIN
fatale	Ag	FATAL
,	Fw	,
Je	Vvc	Je
te	Pp	TU
rends	Vvc	RENDRE
ton	Ds	TON
rival	Nc	RIVAL
,	Fw	,
donne	Vvc	DONNER
-moi	Vvc	-moi
ma	Ds	MON
rivale	Nc	RIVAL
.	Fs	.
Si	Cs	SI
votre	Ds	VOTRE
coeur	Nc	CUR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
en	S	EN
ce	Dd	CE
funeste	Ag	FUNESTE
jour	Nc	JOUR
A	Vvc	A
de	S	DE
la	Da	LE
haine	Nc	HAINE
,	Fw	,
hélas	I	HÉLAS
!	Fs	!
Le	Da	LE
mien	Ps	MIEN
a	Vuc	AVOIR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
Jusqu'	Vvc	Jusqu'
au	S+Da	À+LE
dernier	Ag	DERNIER
soupir	Nc	SOUPIR
je	Pp	JE
défendrai	Vvc	DÉFENDRE
sa	Ds	SON
vie	Nc	VIE
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
,	Fw	,
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
la	Pp	IL
confie	Vvc	CONFIER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
assez	Rg	ASSEZ
qu'	Cs	QUE
un	Dn	UN
rival	Nc	RIVAL
lui	Pp	IL
donne	Vvc	DONNER
du	S+Da	DE+LE
secours	Nc	SECOURS
.	Fs	.
Tout	Pi	TOUT
haï	Ge	HAÏR
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
j'	Pp	JE
aurai	Vuc	AVOIR
soin	Nc	SOIN
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
;	Fw	;
Mais	Vvc	Mais
quand	Cs	QUAND
vous	Pp	VOUS
serez	Vuc	ÊTRE
libre	Ag	LIBRE
,	Fw	,
en	S	EN
lieu	Nc	LIEU
pour	S	POUR
vous	Pp	VOUS
défendre	Vvn	DÉFENDRE
,	Fw	,
J'	Vvc	J'
irai	Vvc	ALLER
la	Pp	IL
disputer	Vvn	DISPUTER
en	S	EN
rival	Nc	RIVAL
d'	S	DE
Alexandre	Nc	Alexandre
.	Fs	.
À	Nc	À
Statira	Vvc	Statira
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Il	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
ne	Rp	NE
crains	Vvc	CRAINDRE
plus	Rg	PLUS
sa	Ds	SON
mort	Nc	MORT
,	Fw	,
Vous	Nc	Vous
pouvez	Vvc	POUVOIR
maintenant	Rg	MAINTENANT
ordonner	Vvn	ORDONNER
de	S	DE
mon	Ds	MON
sort	Nc	SORT
,	Fw	,
Je	Vvc	Je
l'	Pp	IL
attendrai	Vvc	ATTENDRE
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Il	Pp	IL
rentre	Vvc	RENTRER
.	Fs	.
Ah	I	AH
!	Fs	!
Quelle	Dt	QUEL
vive	Ag	VIF
atteinte	Nc	ATTEINTE
!	Fs	!
Je	Pp	JE
puis	Vvc	POUVOIR
à	S	À
ton	Ds	TON
amour	Nc	AMOUR
redonnez	Vvc	REDONNER
de	S	DE
la	Da	LE
crainte	Nc	CRAINTE
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
perdu	Ge	PERDRE
le	Da	LE
moment	Nc	MOMENT
si	Rg	SI
propre	Ag	PROPRE
à	S	À
me	Pp	JE
venger	Vvn	VENGER
,	Fw	,
Rappelons	Vvc	RAPPELER
Cassander	Vvc	Cassander
.	Fs	.
L'	Da	LE
espoir	Nc	ESPOIR
peut	Vvc	POUVOIR
l'	Pp	IL
engager	Vvn	ENGAGER
,	Fw	,
Qu'	Vvc	Qu'
importe	Vvc	IMPORTER
?	Fs	?
son	Ds	SON
amour	Nc	AMOUR
pourra	Vvc	POUVOIR
servir	Vvn	SERVIR
ma	Ds	MON
haine	Nc	HAINE
;	Fw	;
Hâtons-nous	Vvc	Hâtons-nous
,	Fw	,
attaquons	Vvc	ATTAQUER
Perdiccas	Nc	Perdiccas
et	Cc	ET
la	Da	LE
Reine	Nc	REINE|ROI
,	Fw	,
À	Nc	À
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
espoir	Nc	ESPOIR
,	Fw	,
tout	Di	TOUT
le	Da	LE
reste	Nc	RESTE
est	Vuc	ÊTRE
permis	Ge	PERMETTRE
;	Fw	;
Périssons	Vvc	Périssons
,	Fw	,
mais	Cc	MAIS
du	S+Da	DE+LE
moins	Nc	MOINS
perdons	Vvc	PERDRE
nos	Ds	NOTRE
Ennemis	Nc	ENNEMI
.	Fs	.
Je	Pp	JE
triomphe	Vvc	TRIOMPHER
,	Fw	,
Hésione	Vvc	Hésione
,	Fw	,
et	Cc	ET
n'	Rp	NE
ai	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
tendresse	Nc	TENDRESSE
,	Fw	,
De	Vvc	De
ce	Pd	CE
Palais	Vvc	Palais
,	Fw	,
enfin	Rg	ENFIN
,	Fw	,
Roxane	Vvc	Roxane
est	Vuc	ÊTRE
la	Da	LE
maîtresse	Nc	MAÎTRE|MAÎTRESSE
,	Fw	,
Je	Vvc	Je
dois	Vvc	DEVOIR
ce	Dd	CE
grand	Ag	GRAND
effort	Nc	EFFORT
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
Peucestas	Vvc	Peucestas
,	Fw	,
Et	Vvc	Et
Statira	Vvc	Statira
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
aux	S+Da	À+LES
mains	Nc	MAIN
de	S	DE
Perdiccas	Nc	Perdiccas
;	Fw	;
Grâce	Vvc	Grâce
à	S	À
Cassander	Nc	Cassander
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
en	S	EN
ma	Ds	MON
puissance	Nc	PUISSANCE
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
dans	S	DANS
son	Ds	SON
amour	Nc	AMOUR
une	Dn	UN
sûre	Ag	SÛR
défense	Nc	DÉFENSE
;	Fw	;
Mais	Vvc	Mais
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
prendre	Vvn	PRENDRE
un	Dn	UN
temps	Nc	TEMPS
si	Rg	SI
propre	Ag	PROPRE
à	S	À
nous	Pp	NOUS
venger	Vvn	VENGER
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
punir	Vvn	PUNIR
l'	Da	LE
Ingrat	Nc	INGRAT
qui	Pr	QUI
nous	Pp	NOUS
ose	Vvc	OSER
outrager	Vvn	OUTRAGER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
connu	Ge	CONNAÎTRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
trop	Rg	TROP
vu	Ge	VOIR
sa	Ds	SON
tendresse	Nc	TENDRESSE
fatale	Ag	FATAL
;	Fw	;
Occupé	Vvc	Occupé
tout	Di	TOUT
entier	Ag	ENTIER
des	S+Da	DE+LE|DE+LES
feux	Nc	FEU|FEUX
de	S	DE
ma	Ds	MON
rivale	Nc	RIVAL
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
faisais	Vvc	FAIRE
en	S	EN
pleurs	Nc	PLEUR
l'	Pp	IL
offre	Vvc	OFFRIR
de	S	DE
mon	Ds	MON
appui	Nc	APPUI
,	Fw	,
À	Nc	À
peine	Nc	PEINE
a-t-il	V	AVOIR
songé	Ge	SONGER
que	Cs	QUE
je	Pp	JE
parlais	Vvc	PARLER
à	S	À
lui	Pp	IL
;	Fw	;
Mon	Nc	Mon
trouble	Ag	TROUBLE
,	Fw	,
en	S	EN
vain	Ag	VAIN
mes	Ds	MON
yeux	Nc	OEIL|YEUX
lui	Pp	IL
marquaient	Vvc	MARQUER
ma	Ds	MON
tendresse	Nc	TENDRESSE
,	Fw	,
Pour	Ag	Pour
réponse	Nc	RÉPONSE
,	Fw	,
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
d'	S	DE
épargner	Vvn	ÉPARGNER
sa	Ds	SON
Princesse	Nc	PRINCE|PRINCESSE
;	Fw	;
J'	Vvc	J'
avais	Vuc	AVOIR
beau	Ag	BEAU
par	S	PAR
mes	Ds	MON
feux	Nc	FEU|FEUX
animer	Vvn	ANIMER
mon	Ds	MON
discours	Nc	DISCOURS
,	Fw	,
L'	Vvc	L'
Ingrat	Vvc	Ingrat
,	Fw	,
par	S	PAR
ses	Ds	SON
soupirs	Nc	SOUPIR
,	Fw	,
m'	Pp	JE
interrompait	Vvc	INTERROMPRE
toujours	Rg	TOUJOURS
;	Fw	;
Mais	Vvc	Mais
quoi	Pt	QUE|QUOI
?	Fs	?
sur	S	SUR
Statira	Vvc	Statira
je	Pp	JE
vais	Vvc	ALLER
me	Pp	JE
satisfaire	Vvn	SATISFAIRE
,	Fw	,
Je	Vvc	Je
le	Pp	IL
puis	Vvc	POUVOIR
,	Fw	,
je	Pp	JE
le	Pp	IL
dois	Vvc	DEVOIR
,	Fw	,
je	Pp	JE
sais	Vvc	SAVOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
faire	Vvn	FAIRE
,	Fw	,
Je	Vvc	Je
dois	Vvc	DEVOIR
ce	Dd	CE
sacrifice	Nc	SACRIFICE
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
ma	Ds	MON
grandeur	Nc	GRANDEUR
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
n'	Rp	NE
a	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
part	Nc	PART
aux	S+Da	À+LES
transports	Nc	TRANSPORT|TRANSPORTS
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
La	Vvc	La
jalousie	Nc	JALOUSIE
enfin	Rg	ENFIN
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
anime	Vvc	ANIMER
,	Fw	,
À	Nc	À
mon	Ds	MON
ambition	Nc	AMBITION
je	Pp	JE
dois	Vvc	DEVOIR
cette	Dd	CE
victime	Nc	VICTIME
,	Fw	,
Et	Vvc	Et
lors	Rg	LORS
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
immole	Vvc	IMMOLER
en	S	EN
ce	Dd	CE
funeste	Ag	FUNESTE
jour	Nc	JOUR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
au	S+Da	À+LE
trône	Nc	TRÔNE
,	Fw	,
à	S	À
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
à	S	À
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Que	Cs	QUE
vous	Pp	VOUS
connaissez	Vvc	CONNAÎTRE
peu	Rg	PEU
l'	Da	LE
ardeur	Nc	ARDEUR
qui	Pr	QUI
vous	Pp	VOUS
entraîne	Vvc	ENTRAÎNER
!	Fs	!
Vous	Pp	VOUS
croyez	Vvc	CROIRE
vous	Pp	VOUS
livrer	Vvn	LIVRER
tout	Rg	TOUT
entière	Ag	ENTIER
à	S	À
la	Da	LE
haine	Nc	HAINE
;	Fw	;
Ah	Vvc	Ah
!	Fs	!
Que	Cs	QUE
vous	Pp	VOUS
vous	Pp	VOUS
trompez	Vvc	TROMPER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
à	S	À
votre	Ds	VOTRE
tour	Nc	TOUR
!	Fs	!
Quand	Cs	QUAND
on	Pp	ON
a	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
haine	Nc	HAINE
,	Fw	,
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
sans	S	SANS
amour	Nc	AMOUR
.	Fs	.
Moi	Pp	JE
?	Fs	?
J'	Pp	JE
aurais	Vuc	AVOIR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
tu	Pp	TU
pourrais	Vvc	POUVOIR
le	Pp	IL
croire	Vvn	CROIRE
?	Fs	?
Mon	Ds	MON
coeur	Nc	CUR
pourrait	Vvc	POUVOIR
trahir	Vvn	TRAHIR
Alexandre	Nc	Alexandre
et	Cc	ET
ma	Ds	MON
gloire	Nc	GLOIRE
?	Fs	?
Pardonne	Vvc	PARDONNER
,	Fw	,
grand	Ag	GRAND
Héros	Nc	Héros
,	Fw	,
si	Cs	SI
pour	S	POUR
Léonatus	Nc	Léonatus
J'	Ag	J'
ai	Vuc	AVOIR
soupiré	Ge	SOUPIRER
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
crû	Ge	CROIRE|CROÎTRE
qu'	Cs	QUE
il	Pp	IL
avait	Vuc	AVOIR
tes	Ds	TON
vertus	Nc	VERTU
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
crû	Ge	CROIRE|CROÎTRE
que	Cs	QUE
quelque	Di	QUELQUE
jour	Nc	JOUR
pour	S	POUR
Roxane	Nc	Roxane
sensible	Ag	SENSIBLE
,	Fw	,
Son	Nc	SON
coeur	Nc	CUR
comme	S	COMME
le	Da	LE
tien	Ps	TIEN
n'	Rp	NE
était	Vuc	ÊTRE
pas	Rg	PAS
invincible	Ag	INVINCIBLE
;	Fw	;
Mais	Vvc	Mais
Dieux	Ag	Dieux
!	Fs	!
Il	Pp	IL
porte	Vvc	PORTER
ailleurs	Rg	AILLEURS
ses	Ds	SON
soupirs	Nc	SOUPIR
et	Cc	ET
sa	Ds	SON
foi	Nc	FOI
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
sent	Vvc	SENTIR
pas	Rg	PAS
l'	Da	LE
ardeur	Nc	ARDEUR
que	Pr	QUE
tu	Pp	TU
sentis	Vvc	SENTIR
pour	S	POUR
moi	Pp	JE
.	Fs	.
Ah	I	AH
!	Fs	!
Pour	S	POUR
venger	Vvn	VENGER
ma	Ds	MON
gloire	Nc	GLOIRE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
tout	Rg	TOUT
entreprendre	Vvn	ENTREPRENDRE
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
tout	Pi	TOUT
regrette	Vvc	REGRETTER
et	Cc	ET
tout	Pi	TOUT
pleure	Vvc	PLEURER
Alexandre	Nc	Alexandre
,	Fw	,
Je	Vvc	Je
l'	Pp	IL
ai	Vuc	AVOIR
trahi	Ge	TRAHIR
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
réparer	Vvn	RÉPARER
mon	Ds	MON
forfait	Nc	FORFAIT
,	Fw	,
Et	Vvc	Et
dans	S	DANS
ce	Dd	CE
jour	Nc	JOUR
fatal	Ag	FATAL
faire	Vvn	FAIRE
plus	Rg	PLUS
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
fait	Ge	FAIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
L'	Pp	IL
on	Pp	ON
veut	Vvc	VOULOIR
partager	Vvn	PARTAGER
ses	Ds	SON
Veuves	Nc	VEUF|VEUVE
,	Fw	,
son	Ds	SON
Empire	Nc	EMPIRE
Il	Ag	Il
vainquit	Vvc	VAINCRE
l'	Da	LE
Univers	Nc	UNIVERS
,	Fw	,
et	Cc	ET
je	Pp	JE
veux	Vvc	VOULOIR
le	Pp	IL
détruire	Vvn	DÉTRUIRE
?	Fs	?
Avec	S	AVEC
plaisir	Nc	PLAISIR
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
brûler	Vvn	BRÛLER
Persepolis	Vvc	Persepolis
,	Fw	,
Donnons	Vvc	DONNER
le	Da	LE
même	Ag	MÊME
sort	Nc	SORT
à	S	À
l'	Da	LE
orgueil	Nc	ORGUEIL
de	S	DE
Memphis	Nc	Memphis
,	Fw	,
Remplissons	Vvc	REMPLIR
tout	Rg	TOUT
d'	S	DE
horreur	Nc	HORREUR
,	Fw	,
et	Cc	ET
que	Cs	QUE
toute	Di	TOUT
l'	Da	LE
Asie	Nc	Asie
Apprenne	Vvc	APPRENDRE
en	S	EN
frémissant	Ga	FRÉMIR
que	Pr	QUE
Roxane	Vvc	Roxane
est	Vuc	ÊTRE
trahie	Ge	TRAHIR
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
Perdiccas	Vvc	Perdiccas
par	S	PAR
de	Dn	UN
puissants	Ag	PUISSANT
efforts	Nc	EFFORT
,	Fw	,
Déjà	Vvc	Déjà
de	S	DE
ce	Dd	CE
Palais	Vvc	Palais
a	Vuc	AVOIR
gagné	Ge	GAGNER
les	Da	LE
Dehors	Nc	DEHORS
.	Fs	.
Sauvez	Vvc	SAUVER
Léonatus	Nc	Léonatus
,	Fw	,
et	Cc	ET
contre	S	CONTRE
sa	Ds	SON
furie	Nc	FURIE
Allez	Vvc	ALLER
défendre	Vvn	DÉFENDRE
encore	Rg	ENCORE
une	Dn	UN
si	Rg	SI
chère	Ag	CHER
vie	Nc	VIE
,	Fw	,
On	Vvc	On
me	Pp	JE
croit	Vvc	CROIRE|CROÎTRE
immolée	Ge	IMMOLER
,	Fw	,
et	Cc	ET
le	Da	LE
fier	Ag	FIER
Perdiccas	Vvc	Perdiccas
Sur	Ag	SUR|SÛR
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
aimez	Vvc	AIMER
vengera	Vvc	VENGER
mon	Ds	MON
trépas	Nc	TRÉPAS
;	Fw	;
Envoyez	Vvc	ENVOYER
du	S+Da	DE+LE
secours	Nc	SECOURS
,	Fw	,
enfin	Rg	ENFIN
le	Da	LE
péril	Nc	PÉRIL
presse	Vvc	PRESSER
,	Fw	,
Malgré	Vvc	Malgré
votre	Ds	VOTRE
fureur	Nc	FUREUR
je	Pp	JE
vois	Vvc	ALLER|VOIR
votre	Ds	VOTRE
tendresse	Nc	TENDRESSE
;	Fw	;
Conservez	Vvc	CONSERVER
ce	Dd	CE
Héros	Nc	Héros
qui	Pr	QUI
vous	Pp	VOUS
a	Vuc	AVOIR
su	Ge	SAVOIR
charmer	Vvn	CHARMER
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
vous	Pp	VOUS
aime	Vvc	AIMER
pas	Rg	PAS
,	Fw	,
il	Pp	IL
pourra	Vvc	POUVOIR
vous	Pp	VOUS
aimer	Vvn	AIMER
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
allez	I	ALLEZ
...	Fs	...
mais	Cc	MAIS
quoi	Pt	QUE|QUOI
?	Fs	?
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
inflexible	Ag	INFLEXIBLE
,	Fw	,
Hélas	Vvc	Hélas
!	Fs	!
À	Vvc	À
ses	Ds	SON
périls	Nc	PÉRIL
êtes	Vuc	ÊTRE
-vous	Nc	-vous
insensible	Ag	INSENSIBLE
?	Fs	?
Vous	Pp	VOUS
détournez	Vvc	DÉTOURNER
les	Da	LE
yeux	Nc	OEIL|YEUX
,	Fw	,
et	Cc	ET
ne	Rp	NE
répondez	Vvc	RÉPONDRE
rien	Pi	RIEN
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
votre	Ds	VOTRE
amant	Nc	AMANT
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
le	Da	LE
mien	Ps	MIEN
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
périsse	Vvc	PÉRIR
.	Fs	.
Quoi	Pt	QUE|QUOI
donc	Rg	DONC
?	Fs	?
vous	Pp	VOUS
souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
il	Pp	IL
périsse	Vvc	PÉRIR
?	Fs	?
À	Nc	À
Roxane	Vvc	Roxane
irritée	Ge	IRRITER
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
ce	Dd	CE
sacrifice	Nc	SACRIFICE
;	Fw	;
Quand	Nc	Quand
j'	Pp	JE
ai	Vuc	AVOIR
sauvé	Ge	SAUVER
l'	Pp	IL
Ingrat	Vvc	Ingrat
,	Fw	,
il	Pp	IL
fait	Vvc	FAIRE
un	Dn	UN
autre	Ag	AUTRE
choix	Nc	CHOIX
,	Fw	,
J'	Vvc	J'
en	Pp	EN
ferais	Vvc	FAIRE|FERRER
un	Pi	UN
Ingrat	Vvc	Ingrat
une	Dn	UN
seconde	Nc	SECOND|SECONDE
fois	Nc	FOI|FOIS
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
réponds	Vvc	RÉPONDRE
de	S	DE
sa	Ds	SON
reconnaissance	Nc	RECONNAISSANCE
.	Fs	.
Et	Cc	ET
qui	Pr	QUI
me	Pp	JE
répondra	Vvc	RÉPONDRE
de	S	DE
son	Ds	SON
obéissance	Nc	OBÉISSANCE
?	Fs	?
Pourriez	Vvc	POUVOIR
-vous	Nc	-vous
vous	Pp	VOUS
résoudre	Vvn	RÉSOUDRE
à	S	À
ne	Rp	NE
le	Pp	IL
voir	Vvn	VOIR
jamais	Rg	JAMAIS
?	Fs	?
Où	Ga	Où
pourra-t-il	V	POUVOIR
tenir	Vvn	TENIR
contre	S	CONTRE
tant	Rg	TANT
de	S	DE
bienfaits	Nc	BIENFAIT
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
le	Da	LE
temps	Nc	TEMPS
presse	Vvc	PRESSER
,	Fw	,
et	Cc	ET
Perdiccas	Vvc	Perdiccas
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
De	Vvc	De
lui	Pp	IL
,	Fw	,
de	S	DE
ce	Dd	CE
Palais	Vvc	Palais
,	Fw	,
va	Vvc	ALLER
se	Pp	IL
rendre	Vvn	RENDRE
le	Da	LE
maître	Nc	MAÎTRE
:	Fw	:
Hélas	Vvc	Hélas
!	Fs	!
Qu'	Pt	QUE
est	Vuc	ÊTRE
devenue	Ge	DEVENIR
une	Dn	UN
si	Rg	SI
belle	Ag	BEAU
ardeur	Nc	ARDEUR
?	Fs	?
Pour	S	POUR
prix	Nc	PRIX
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
j'	Pp	JE
abandonne	Vvc	ABANDONNER
son	Ds	SON
coeur	Nc	CUR
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
allez	I	ALLEZ
...	Fs	...
En	Vvc	En
vain	Ag	VAIN
le	Da	LE
vôtre	As#Ps	VÔTRE
l'	Pp	IL
abandonne	Vvc	ABANDONNER
,	Fw	,
Vous	Nc	Vous
ne	Rp	NE
pouvez	Vvc	POUVOIR
donner	Vvn	DONNER
ce	Dd	CE
coeur	Nc	CUR
,	Fw	,
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
se	Pp	IL
donne	Vvc	DONNER
;	Fw	;
Et	Vvc	Et
si	Cs	SI
j'	Pp	JE
en	Pp	EN
crois	Vvc	CROIRE|CROÎTRE
encore	Rg	ENCORE
un	Dn	UN
mouvement	Nc	MOUVEMENT
jaloux	Ag	JALOUX
,	Fw	,
Pourrait-il	Vvc	Pourrait-il
être	Vun	ÊTRE
à	S	À
moi	Pp	JE
,	Fw	,
quand	Cs	QUAND
il	Pp	IL
est	Vuc	ÊTRE
tout	Pi	TOUT
à	S	À
vous	Pp	VOUS
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
quitter	Vvn	QUITTER
les	Da	LE
Murs	Nc	MUR|MURS
de	S	DE
Babylone	Nc	Babylone
,	Fw	,
Et	Vvc	Et
sortir	Vvn	SORTIR
d'	S	DE
un	Pi	UN
Palais	Vvc	Palais
que	Cs	QUE
le	Da	LE
Peuple	Nc	PEUPLE
environne	Vvc	ENVIRONNER
;	Fw	;
Perdiccas	Vvc	Perdiccas
irrité	Ge	IRRITER
,	Fw	,
l'	Pp	IL
anime	Vvc	ANIMER
contre	S	CONTRE
vous	Pp	VOUS
.	Fs	.
Mais	Cc	MAIS
j'	Pp	JE
ai	Vuc	AVOIR
tous	Di	TOUT
mes	Ds	MON
Amis	Nc	AMI
prêts	Ag	PRÊT
à	S	À
périr	Vvn	PÉRIR
pour	S	POUR
vous	Pp	VOUS
;	Fw	;
Antipater	Nc	Antipater
approche	Vvc	APPROCHER
,	Fw	,
allons	Vvc	ALLER
joindre	Vvn	JOINDRE
une	Dn	UN
armée	Nc	ARMÉE
Qui	Ag	Qui
sera	Vuc	ÊTRE
par	S	PAR
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
et	Cc	ET
mes	Ds	MON
feux	Nc	FEU|FEUX
animée	Ge	ANIMER
,	Fw	,
Et	Vvc	Et
là	Rg	LÀ
pour	S	POUR
soutenir	Vvn	SOUTENIR
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
vos	Ds	VOTRE
appâts	Nc	APPÂT
,	Fw	,
Je	Vvc	Je
